"code","iso","country","TC5.raw.2005","TC5.raw.2006","TC5.raw.2007","TC5.raw.2008","TC5.raw.2009","TC5.raw.2010","TC5.raw.2011","TC5.raw.2012","TC5.raw.2013","TC5.raw.2014","TC5.raw.2015","TC5.raw.2016","TC5.raw.2017","TC5.raw.2018","TC5.raw.2019","TC5.raw.2020","TC5.raw.2021","TC5.raw.2022"
4,"AFG","Afghanistan",189.694224872614,202.492589562279,217.332849200171,189.946847813213,163.738955489373,134.093279186093,126.267384437678,83.5605751614955,62.3696937581445,48.8324524675273,39.1084523828052,14.4929157840889,2.08556584810655,14.2125678624349,21.4104560060232,26.467739968151,26.4714203765926,22.3516447370961
8,"ALB","Albania",1832.64860050046,1279.38565268634,2146.48756728328,3118.04445506011,2738.19340556219,2730.43700411487,2775.54538476452,2809.66981765239,2229.46832128437,2172.37660601901,2097.93288468277,2045.97317001791,1304.64840598763,1200.34006720419,1204.79264622146,1371.63517651316,1523.08069918338,1604.37254664588
12,"DZA","Algeria",3830.75170057618,4220.07846484798,4658.4231573282,5486.60312660187,6705.2259632901,6332.43700087941,6918.17507858155,8060.41040369501,7851.24886572822,7662.46386580034,8282.7082424992,8216.1881058391,15229.3524833946,14996.8285767447,14350.4165026693,15823.5806830211,18315.8624513702,11808.6741593925
20,"AND","Andorra",5.64736619966838,6.64143326436413,6.82424067809417,7.80540064710935,3.85818567084548,3.59569855887239,2.45344042585416,3.55917249488281,3.18243712566666,2.88542929572439,3.10224153467318,3.04509217917969,2.18998033065798,4.49478572917881,5.82913019667013,10.8944719273411,11.213912357092,13.5748675763585
24,"AGO","Angola",75885.0016017252,71028.9625025652,87879.4595731753,98103.5577507253,117038.312439321,130312.583322527,151510.081206828,158603.702819935,171655.546388787,180998.431661486,181381.007331631,190737.521728775,210677.821802141,225420.070440505,217907.329134289,235169.221567768,248885.938009601,246183.121144108
660,"AIA","Anguilla",3.5270388543546,3.01477803242187,4.712621876296,6.5712031142884,5.18089744930489,4.5369684370384,4.47844967416405,3.13186273185481,1.31716606897786,1.00983914899132,1.15254447086887,1.19520503313802,0.951270641570091,0.585372926424694,0.695142899526364,0.512205218381074,0.804849337896048,0.567020890834418
28,"ATG","Antigua and Barbuda",29.0874226528763,36.5030079645763,40.403365382159,46.1268896164715,53.3402566310505,44.9344322703077,37.8713042656462,37.1088166507539,32.2387342894023,24.9078457568578,22.8620442946443,20.5798290471953,28.2904328739944,56.5843076764822,56.2912392665805,57.556943913636,62.5036490084531,55.5878799131579
32,"ARG","Argentina",260528.37138772,294256.62699373,358325.308097341,427044.952158406,402330.614054667,411526.908981105,448074.898837833,458641.427413871,415446.100632381,401695.062334484,355095.518953042,301295.967644641,252444.321069249,211680.621326476,192548.913951215,195978.097834325,190316.581819026,189977.378849484
51,"ARM","Armenia",177.483043989069,177.064734866287,153.464299763418,96.9072674075657,120.81302210835,132.444631446239,141.292533015841,169.920885164975,155.682830975922,122.761643866674,90.7251420801822,61.936943109385,30.7507714305959,23.5630233624813,16.0787925000451,19.3893632540008,14.372791789467,7.71594255564147
533,"ABW","Aruba",0.751582665786946,0.57621743071271,0.601272280289171,0.225486960564236,0.30064239936442,0.30064239936442,0.375797838164605,0.263061380674641,0.263061380674641,0.150324923184678,0.150324923184678,0.150324923184678,-9999,0.300630886008572,0.300630886008572,0.300630886008572,0.300630886008572,0.300630886008572
36,"AUS","Australia",241321.071796772,234818.599255443,246931.923540938,213307.572530311,229096.055510427,251836.433628591,238838.787218603,192255.981943763,203129.839051839,218735.125487385,212905.026580002,274822.465742431,294237.205712012,292368.517542553,568330.533400715,987318.790096876,953346.920165972,929769.115623807
40,"AUT","Austria",13712.1328174268,14843.5856945525,18997.0937046716,21481.1033774231,21738.645336402,20749.7889709671,21851.0345638865,17748.7824251022,13898.7021496017,12695.1929594128,10940.161179853,10764.2675457892,12213.7196442472,15946.6698704539,20701.2423073228,24301.0043438956,24189.2740168799,24481.1485177571
31,"AZE","Azerbaijan",715.613580381803,709.994001696376,580.664258176166,467.259332773632,424.634983663415,485.301949600606,409.752794786969,427.767743472632,363.11955738401,354.401952454228,249.830973357519,225.434877605798,121.928694309373,107.179223519332,43.9199716447131,43.1259253515772,55.0761508303376,68.2915898621808
44,"BHS","Bahamas",689.279275515939,805.834180447423,786.600487463937,1121.60146450818,1168.7759827043,958.886666532031,880.690648163734,833.847908357883,758.542292144995,774.209198071928,911.88302187724,1414.14118243472,2080.80963323065,1949.01791242329,2080.11132666611,2401.54440372146,2084.09005162726,1461.92357492986
48,"BHR","Bahrain",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
50,"BGD","Bangladesh",3663.46282341877,4118.62763547024,4118.59064545665,4582.71718831229,4851.19134518622,5126.14528253466,4589.83955280603,4862.71058922134,5171.07792102187,6458.24844900789,8045.44037128136,11448.4274515683,16051.845337008,18716.0346004716,20719.633927723,22493.9153397621,21772.1257828588,18856.4659928159
52,"BRB","Barbados",8.91901960417966,7.26999421103763,11.3172453190716,13.4610207597501,14.4501004733943,16.038843812323,18.8417716382395,35.8248718276658,34.145845043663,31.927567651318,28.8249108376503,28.0607678893114,7.9148396295693,11.377369924993,21.6753377601784,25.7075394232955,26.2920461650481,24.1784915639128
112,"BLR","Belarus",30130.1761013839,34912.2537883535,36366.9206932058,37122.3407612281,36511.5391877514,36423.8714555356,37043.4036183391,38430.271982353,36867.915074819,36484.6209952594,36113.6607535077,45137.6251851862,52972.8245072194,64845.1990764523,73129.6631427955,80136.2289256566,74734.6573479194,71980.1946873125
56,"BEL","Belgium",2606.18632471854,3795.1055354173,4522.45592309142,5587.20939770565,5663.8138592624,7240.03117854807,6860.06805258832,6790.07306724014,6010.35399128886,5822.93470928624,4325.18524103762,4224.40002405654,3924.83103978578,4187.96276322243,4455.53309606052,4853.2045518721,5779.31594269456,5918.56921622903
84,"BLZ","Belize",8189.07246308265,7400.69360944984,7158.66814651134,7433.10785741511,8623.48135432473,8955.89402366663,13379.2029344257,13232.0758145918,14863.3989549312,16103.5162832929,16604.5063087059,15429.3915141717,16397.0528538864,15355.2440310809,15736.8284911732,18585.013401168,16340.8013577362,14701.9368399264
204,"BEN","Benin",2596.02781599361,2205.12249455322,2441.02483776858,1842.14990281121,2691.26014618417,2478.89059294627,2250.86319847439,1892.00573695908,2058.27601361932,1344.09864437159,1357.93034970095,1630.19240811088,1504.79933746258,1607.41287438375,1490.75561282508,1692.18842439876,1629.98308438758,1517.07527390685
60,"BMU","Bermuda",0.404689555109808,0.378585992736545,0.293742640439453,0.310074271668565,0.261150490840386,0.408092585647515,0.424379914417317,0.457044992166015,0.705172584926214,0.783527481569009,0.750882481815591,0.957692876805192,1.14268666362738,0.848838595772569,-9999,-9999,-9999,-9999
64,"BTN","Bhutan",569.675062942111,634.717713260066,691.574882763796,737.921468330901,770.377778011141,1487.10166264852,1580.72580385722,1632.32413711792,1574.32788124418,1585.0662734664,863.646664349726,1038.03841106303,1279.24480773514,1430.18722250289,1348.27400693286,1456.64418280727,1319.7688969157,1174.83729500218
68,"BOL","Bolivia",187377.628338646,202576.34053829,204805.330333944,246023.622700499,250427.384196287,290629.553634991,313414.431472488,330132.649591567,292127.03966558,298453.260989528,241356.476852573,269428.798984506,307358.89111055,331765.552530536,450803.246595376,503504.255559059,521062.714536904,547623.101640858
70,"BIH","Bosnia and Herzegovina",1438.40260250567,1246.37494855515,1644.1476690918,1892.94305039814,1327.84600318338,1395.25041843529,1482.17966912242,1432.62656231903,1637.07015095186,1735.71209497281,1669.68553230506,1937.15841990819,1718.26998851106,1738.20289725414,1626.73607764504,1879.0493341502,1621.20158559753,1764.11347318651
72,"BWA","Botswana",52.4198080837931,34.2446005956417,36.3987285888079,39.8968694911879,38.0302427864266,34.3110424580379,30.5761452363153,27.0216648706879,24.6333864032354,19.4733301276473,13.3733616630089,9.23221961472545,6.3062081927923,4.00682426365929,0.916392375995006,1.27944399437174,1.41887061765755,1.6035560412934
76,"BRA","Brazil",3367454.2453396,3393542.88339181,3216497.0309053,3055653.29168308,2649479.38029308,2489946.07444703,2299257.86396292,2358620.45658243,2258860.09945778,2433906.71200394,2340681.96025693,3031778.02825577,3352018.03433772,3552609.19985287,3553332.10060593,3767055.97440497,3289669.02868691,3047488.47270888
92,"VGB","British Virgin Islands",3.05494860576128,2.79187219001128,3.42031714715191,4.45789067071723,4.96943204288216,5.01319265044552,7.52711585201886,6.4747954764199,5.62713771748218,4.69169881311478,4.87806723729571,1.75394420675049,58.8753185274237,59.7341602719816,59.8255411129541,47.8750506644327,48.1235648571745,2.66031576887847
96,"BRN","Brunei Darussalam",1121.58618749348,1075.39830796665,1170.59575149214,1270.75051730305,1465.21806325563,1402.95164738533,1724.3214093139,1778.71141963796,1696.38638268948,1707.43277695277,1866.28959907083,1856.73377772282,1678.31924017275,1661.9810532137,1450.7467282863,1331.77811585566,1007.89342182869,1002.88415916523
100,"BGR","Bulgaria",6555.3900699555,5949.15101579013,6932.85963829389,7182.74348013945,6768.57840167671,6169.0542413613,5801.16760164174,5885.21236172601,5334.13803634294,5451.92268140749,6196.74070125155,7009.3103444269,6551.38052636178,7763.62391257954,7250.96069418992,6751.34471293466,6609.21678636485,5890.28795770973
854,"BFA","Burkina Faso",18.2662224928679,7.32221574330542,7.03525048451387,7.57910159213268,6.76442628520864,4.77432609200271,6.88666487279133,6.38859472432996,5.48239177728145,4.57604889147167,3.18459668374727,0.120843630042534,0.0452968573295354,0,0,0,0,0
108,"BDI","Burundi",1065.72499862726,850.989132355214,1025.93926402109,1160.79166690021,1214.57110393228,1398.42810692003,1521.83188787809,1323.7270977832,1204.96724057471,1437.86007329271,1348.60284001011,1471.66042391814,1652.46639529177,1946.2522249158,2014.07017416038,2093.76482499503,2233.04028563968,2199.99510469685
132,"CPV","Cabo Verde",8.99402239878362,8.77158166661804,4.32313528344628,2.56771987423654,4.04013100887912,3.12270347451682,5.19974274028839,6.8799958952642,8.80453460824293,8.02885478064017,9.81302686937837,7.61422133838469,6.92481352940646,7.467789214573,5.4655628432343,4.73361481323512,4.73361481323512,4.73361481323512
116,"KHM","Cambodia",56818.6642496023,67221.8145556386,71784.610442468,77116.5950065073,85470.6866839693,120117.199301388,142446.693314143,166025.273613409,187344.660030752,195499.761836572,174463.607890172,172516.265523473,157069.127587404,141690.893562089,137992.888995959,140150.222455393,132515.899709869,129617.895509121
120,"CMR","Cameroon",28295.5637212361,27652.028506522,31081.8486535667,33041.1992377049,35654.9420336859,42221.5143161553,40554.6551163173,41624.9651501055,51519.1283004151,80674.9268199987,84870.5300686599,102664.027052284,129866.716949919,137107.026810728,125097.019650684,149862.176740216,160297.890683156,152403.580312373
124,"CAN","Canada",2181915.43480759,2391522.62216962,2351725.12316546,2420070.17467952,2188852.797807,2025669.43320834,1976571.40620632,2062090.21694158,2233756.16781739,2452403.4785971,2578116.08546348,2562861.10018081,2565709.46335559,2432829.42118425,2339250.87838672,2031617.33568726,2119729.49900581,2067751.06011748
136,"CYM","Cayman Islands",17.7736456693856,17.2292072549427,19.6823838329601,24.8866616680781,21.4427095567524,27.5692835234798,31.9323419828463,30.205050873983,27.3569121217287,22.9213260264095,14.9771559009783,21.0343134882856,33.9130960100143,38.7697049769833,39.3807013957484,41.0817394687211,29.0906836494127,19.6157237383795
140,"CAF","Central African Republic",24666.5002113143,29986.6570263282,30564.7439567698,34191.3668493841,40924.168037429,44771.6666924019,43023.0534863627,47024.2000491728,49488.7411591498,51408.6017014456,47160.9077654703,47563.2756090723,48882.5333119083,48228.6403418833,46463.4765198727,52027.6459370365,55233.3700585092,52657.247723659
148,"TCD","Chad",792.94900030511,1212.60310613328,1021.12341440205,1662.83743612765,1784.5963244942,1741.05227868145,1328.67291262716,1626.67935465854,1525.30647622428,1912.33503994514,2379.67823747195,2828.87084752317,3683.67666198238,4490.9839109387,4902.63608405354,5071.06031492498,5456.89721618215,5192.81196096235
152,"CHL","Chile",85258.1081733497,89100.4954900114,97814.7666657228,105859.676537979,106427.23543732,103341.200405971,104826.501332015,115457.937929919,111292.829624436,117446.539290624,120368.767329707,123279.697282489,131285.291097978,126216.264724427,118096.333334133,110993.378536118,102534.594018077,73143.7186821004
156,"CHN","China",325267.142415722,394255.896767613,475021.447191777,570275.406524975,589887.292695669,638734.399658967,643405.146523264,633810.287832126,574469.203797042,560877.218360897,533400.958819164,557421.455577941,565268.439746468,590893.86011987,583959.687250484,570313.641306025,533906.96945458,527438.252506095
170,"COL","Colombia",195456.962517479,187438.715720336,204798.742505332,226685.213470471,223495.388256773,225160.138328483,225133.221800901,216868.773548858,198278.496810621,191105.898226039,179863.554611169,200089.011955028,239521.659722077,282228.838583555,295505.236909696,332167.984368184,327010.270346211,295190.065994699
174,"COM","Comoros",46.3546708849404,41.5526642292626,48.8575560317766,50.5176129977105,64.8821111347648,66.0303926286661,87.960080482732,97.8729722026318,436.827496335219,709.158646078031,776.590993034978,776.941530822464,813.071603462392,510.758166634515,272.085208153201,239.295188765676,247.329767961047,218.655488649642
184,"COK","Cook Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
188,"CRI","Costa Rica",12668.297955158,11587.8170577845,11219.5618987976,13942.4485074766,16481.9495143627,15798.4421826547,15885.7100495594,15669.5497418764,12851.6589926142,10545.6374803615,8576.5050486662,9235.62103723388,11581.317730712,12491.7720939634,12602.0180773973,13594.290505081,12405.6105558995,9699.12801803853
384,"CIV","Cote d'Ivoire",93384.5453244504,88398.3856757359,77659.3568904224,85913.86415971,98079.3597560188,103513.584297171,108894.152443842,109946.947271604,119587.714316183,167171.065123523,179159.184019868,198442.447727221,250671.304614514,280467.546497907,259543.28849903,278757.142609153,271186.860090879,234223.452202548
191,"HRV","Croatia",3386.38959976745,3151.53146034328,3330.91804280021,3761.2713952969,2996.37375456958,3146.7893166953,3289.68750494691,3643.15073151535,3464.55181714625,3795.91022010862,3629.87018172334,4120.72483640204,4289.14602010123,5346.66353115493,5630.30253878638,6306.87013178824,6285.14294273753,6681.09992895615
192,"CUB","Cuba",15068.5541583503,13740.9899671688,12308.5726501998,14413.9830204274,13271.2176458874,12426.1148485727,13227.6476259912,13721.8910638664,11519.4556367541,9439.76918895514,9063.34697839691,20611.3362494154,33905.1007706986,35681.8096578309,36002.2376636332,37180.7327069663,24314.3597580001,9929.4595971674
531,"CUW","Curacao",0.857831934462781,1.36941050206684,1.95613180039019,2.88904387243739,3.70166573207747,3.91217814671744,3.49097426681325,4.12349595716297,4.27399605167339,3.80762180330685,3.64223392459657,3.85287239384375,2.54325471866124,1.44469578787055,1.41444070842437,1.62508387205392,1.95627536230544,2.79916497321376
196,"CYP","Cyprus",60.0750199969071,55.7163423355616,206.882932893464,224.341538663848,219.253783593556,226.33846634487,237.957854958512,91.7831634649989,74.715595687654,71.3826421762178,63.7803861173302,155.439588069807,236.416366929219,240.48867604844,239.511771190902,240.244364306765,251.182731363146,278.180358222852
203,"CZE","Czech Republic",10633.1451463193,11662.4540801029,14574.185467247,17163.6318751266,17175.7525997307,15152.0443672133,17801.3638906586,16337.5954837293,14494.8688500198,14579.9319860148,13101.0034478741,13292.0448039495,15793.1788082256,22102.6812757446,33973.7990966174,52416.047685388,59112.8564838706,60761.7444957767
180,"COD","Dem. Rep. Congo",426014.115850033,425544.890618336,415230.2105007,441248.356497598,488282.540016918,553366.442003135,548640.335179418,582259.587887698,685414.28630779,825963.464997919,849444.114880463,1039791.76891058,1207183.1901956,1297823.82836238,1274267.10191955,1350639.07591697,1323954.90013486,1274397.3930182
208,"DNK","Denmark",3715.22318174812,3892.10535490758,4527.48882783177,5423.70779703394,6270.08101627693,5345.86499512125,4929.60010871283,4943.70911852145,4134.62082256412,3869.63913155707,3500.74043730186,3805.53208392253,3787.21240650311,4016.46413188836,4788.37675839663,4910.44936968639,4938.19105120585,4739.33529011522
262,"DJI","Djibouti",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
212,"DMA","Dominica",38.7168899891306,39.2348792117845,44.9199378856267,58.1469341377369,57.0319879334388,64.9914308725792,68.8075271776886,89.6922940404985,75.4412794271489,63.1341909468359,45.0812438269905,37.6134025482702,4666.9106090943,4818.19992792741,4827.49276531669,4840.24388398731,4844.89094127466,192.972806988008
214,"DOM","Dominican Republic",15374.5675385793,15807.9886054167,16932.6050027229,19112.2463315891,18028.0266329187,15830.9408253521,15740.2421416182,16109.5436693069,14327.7154635406,14269.9749086836,14467.5524471575,16856.9490187884,18688.4201383783,18941.8924256549,19192.4320460869,20462.5515751025,18317.5098484171,15533.230549592
218,"ECU","Ecuador",33257.0122937065,31377.0379062291,37521.3912366324,45132.2607615243,49211.5579038182,47890.174048175,49495.7361671251,52229.0283925769,51527.6432286562,46179.3673538466,45440.4179937444,45522.9278563744,44903.285917619,42968.5328180693,43916.704147328,47684.2008813638,44930.2537402556,41224.1171829907
818,"EGY","Egypt",82.3380809792078,60.4102745203436,66.3016523813629,70.3926427403898,62.0164635851768,71.1227059498452,84.0221911880333,156.138848820602,159.24534172544,170.332287987809,157.024456510604,143.84539512748,67.7607862351389,60.9085576619462,42.0887540113717,39.3879395453819,35.6047498742445,26.3073728376211
222,"SLV","El Salvador",6117.01693529991,5138.0015694157,4801.53139560668,4269.70867450725,4215.46279714279,3613.9570543946,3341.53789684061,3251.85534351689,2997.63567201217,2604.83970053573,2508.00299643491,3008.2674177793,3450.24503445481,3580.27659700136,3566.13302674129,3530.02123567543,2679.05418073327,2056.41176121704
226,"GNQ","Equatorial Guinea",2112.53989193487,1646.57917942348,1677.66252089279,2249.76018839276,3302.44296259106,4299.32115324985,5589.47095129755,5951.71369560475,6445.30451286694,9150.57088847243,9325.70242368015,9693.41631929516,11090.4573107434,11197.2187362158,9260.21780900686,8740.58103841274,8612.73042118785,7777.29939480892
232,"ERI","Eritrea",0.843174777534177,0,0,0,0,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0
233,"EST","Estonia",15469.5634184729,16441.4297320468,15295.4714546731,17828.2613801127,17971.5653729521,19307.1984507012,20400.702245664,20700.0055040671,20458.4032851975,21409.1853564035,22193.9687670555,24021.0851528726,28255.3943278974,32845.3260116116,37313.3806735886,39590.3953589115,39124.2265053471,39195.9211458394
748,"SWZ","Eswatini",5238.98436079431,5778.29361775705,6312.01466760081,6076.39565949347,7134.46623472346,7559.51487110237,6197.61977907375,5609.16557523941,5317.93553361959,4179.18835424842,3490.27672858961,3926.27234286111,4496.15306368989,4254.91507240972,4086.20248945557,3979.86444579507,3651.48749112494,2763.66198340636
231,"ETH","Ethiopia",13644.4542879803,13670.1926119567,16177.0897528174,18191.6071092906,21368.1587390354,22231.2633613496,22908.6224837862,26113.2949393044,27481.8155686927,28171.0260341163,26189.4889198747,27013.2706462456,25767.5847334949,23376.1871474825,21947.6522980183,23488.5145773573,23522.473611379,20430.0483290669
234,"FRO","Faeroe Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",1423.73218005337,1579.06313035512,1868.11456209428,2031.11880341343,1973.30403145262,2109.52943131848,1845.20614866992,1659.46603922428,1721.89607969626,2101.55103933623,1999.86871153028,3563.90704831826,3938.27753804004,3671.78314807361,3225.14831947352,3270.84419712296,3036.01203777068,2615.50053578648
246,"FIN","Finland",152479.663194751,158678.617411254,160569.137422247,182882.483220913,188814.045408665,176235.774353701,171720.885739002,173481.364017897,163018.663650177,165055.247980409,166068.376940604,182324.481175138,217518.20050115,241798.991040647,262817.543036524,279205.426423732,284636.123633959,268558.226663087
250,"FRA","France",47019.2743663061,51095.4841582392,54274.9260988931,67040.5234612798,64865.0080102982,84267.4239009243,86102.0876669164,91252.9433279551,79846.9789996428,75909.0069444596,54579.7945657672,54479.4561959407,53469.9893360784,60978.4502857066,67784.8155024471,76191.1396347418,85828.2522910182,83659.178876047
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",14692.0756795546,15535.7004449837,16065.6262622385,16170.0153977737,17824.1286633612,16419.1618184072,16191.1405387381,16386.0619052638,21802.4143771235,27902.4381453938,30862.1114416382,33660.1039930667,37893.6585815957,34361.4841765664,30323.2197846969,29633.1645110681,26866.566854089,25028.8377088465
